"","TREND_DATE","BUILDING_GROUP","CONSUMPTION"
"7070",2019-07-09,"Laboratory",5669.5425
"7071",2019-07-10,"Laboratory",5714.9795
"7072",2019-07-11,"Laboratory",5070.843
"7073",2019-07-12,"Laboratory",5392.4653
"7074",2019-07-13,"Laboratory",5284.198
"7075",2019-07-14,"Laboratory",5820.4985
"7076",2019-07-15,"Laboratory",6499.329
"7077",2019-07-16,"Laboratory",6408.0483
"7078",2019-07-17,"Laboratory",5794.312
"7079",2019-07-18,"Laboratory",6250.993
"7080",2019-07-19,"Laboratory",7044.4385
"7081",2019-07-20,"Laboratory",5448.9663
"7082",2019-07-21,"Laboratory",3924.8022
"7083",2019-07-22,"Laboratory",4134.8633
"7084",2019-07-23,"Laboratory",4355.7456
"7085",2019-07-24,"Laboratory",4657.0933
"7086",2019-07-25,"Laboratory",4751.61
"7087",2019-07-26,"Laboratory",5292.181
"7088",2019-07-27,"Laboratory",4834.2964
"7089",2019-07-28,"Laboratory",4781.7646
"7090",2019-07-29,"Laboratory",5111.4727
"7091",2019-07-30,"Laboratory",4224.4404
"7092",2019-07-31,"Laboratory",4432.2773
"7093",2019-08-01,"Laboratory",4851.697
"7094",2019-08-02,"Laboratory",5012.1953
"7095",2019-08-03,"Laboratory",4645.2
"7096",2019-08-04,"Laboratory",4690.1265
"7097",2019-08-05,"Laboratory",5753.6035
"7098",2019-08-06,"Laboratory",5101.919
"7099",2019-08-07,"Laboratory",5499.5537
"7100",2019-08-08,"Laboratory",4287.431
"7101",2019-08-09,"Laboratory",4098.328
"7102",2019-08-10,"Laboratory",4113.96
"7103",2019-08-11,"Laboratory",4872.5273
"7104",2019-08-12,"Laboratory",5295.459
"7105",2019-08-13,"Laboratory",5474.9087
"7106",2019-08-14,"Laboratory",4454.2437
"7107",2019-08-15,"Laboratory",4277.24
"7108",2019-08-16,"Laboratory",4610.2954
"7109",2019-08-17,"Laboratory",4224.7485
"7110",2019-08-18,"Laboratory",4346.6616
"7111",2019-08-19,"Laboratory",4282.74
"7112",2019-08-20,"Laboratory",5279.0454
"7113",2019-08-21,"Laboratory",4819.953
"7114",2019-08-22,"Laboratory",4004.825
"7115",2019-08-23,"Laboratory",4050.8523
"7116",2019-08-24,"Laboratory",3497.8833
"7117",2019-08-25,"Laboratory",3448.4607
"7118",2019-08-26,"Laboratory",4429.449
"7119",2019-08-27,"Laboratory",3968.9211
"7120",2019-08-28,"Laboratory",3904.1445
"7121",2019-08-29,"Laboratory",4242.409
"7122",2019-08-30,"Laboratory",3799.1973
"7123",2019-08-31,"Laboratory",3303.4656
"7124",2019-09-01,"Laboratory",3580.1562
"7125",2019-09-02,"Laboratory",4758.0024
"7126",2019-09-03,"Laboratory",5193.7705
"7127",2019-09-04,"Laboratory",4100.332
"7128",2019-09-05,"Laboratory",4484.004
"7129",2019-09-06,"Laboratory",4498.7754
"7130",2019-09-07,"Laboratory",3584.1753
"7131",2019-09-08,"Laboratory",3481.2046
"7132",2019-09-09,"Laboratory",4598.545
"7133",2019-09-10,"Laboratory",6324.496
"7134",2019-09-11,"Laboratory",6370.8745
"7135",2019-09-12,"Laboratory",5449.7793
"7136",2019-09-13,"Laboratory",4233.1646
"7137",2019-09-14,"Laboratory",3857.713
"7138",2019-09-15,"Laboratory",5046.5815
"7139",2019-09-16,"Laboratory",5589.682
"7140",2019-09-17,"Laboratory",5880.9917
"7141",2019-09-18,"Laboratory",6165.941
"7142",2019-09-19,"Laboratory",6516.2793
"7143",2019-09-20,"Laboratory",6207.9824
"7144",2019-09-21,"Laboratory",5693.9873
"7145",2019-09-22,"Laboratory",4563.8857
"7146",2019-09-23,"Laboratory",4359.102
"7147",2019-09-24,"Laboratory",5601.3545
"7148",2019-09-25,"Laboratory",4609.3213
"7149",2019-09-26,"Laboratory",4293.728
"7150",2019-09-27,"Laboratory",3968.357
"7151",2019-09-28,"Laboratory",3320.9885
"7152",2019-09-29,"Laboratory",3169.6853
"7153",2019-09-30,"Laboratory",6401.277
"7154",2019-10-01,"Laboratory",5185.6445
"7155",2019-10-02,"Laboratory",3703.586
"7156",2019-10-03,"Laboratory",3878.67
"7157",2019-10-04,"Laboratory",3686.297
"7158",2019-10-05,"Laboratory",3384.2136
"7159",2019-10-06,"Laboratory",3412.889
"7160",2019-10-07,"Laboratory",3968.0833
"7161",2019-10-08,"Laboratory",4108.122
"7162",2019-10-09,"Laboratory",3983.419
"7163",2019-10-10,"Laboratory",4110.9136
"7164",2019-10-11,"Laboratory",3832.4602
"7165",2019-10-12,"Laboratory",3254.6152
"7166",2019-10-13,"Laboratory",3427.6797
"7167",2019-10-14,"Laboratory",3948.7869
"7168",2019-10-15,"Laboratory",4058.32
"7169",2019-10-16,"Laboratory",4027.964
"7170",2019-10-17,"Laboratory",4091.6926
"7171",2019-10-18,"Laboratory",3743.6702
"7172",2019-10-19,"Laboratory",3194.0813
"7173",2019-10-20,"Laboratory",3154.2039
"7174",2019-10-21,"Laboratory",3453.6797
"7175",2019-10-22,"Laboratory",3571.686
"7176",2019-10-23,"Laboratory",3630.8467
"7177",2019-10-24,"Laboratory",3558.7
"7178",2019-10-25,"Laboratory",3374.2524
"7179",2019-10-26,"Laboratory",2807.2502
"7180",2019-10-27,"Laboratory",3047.6787
"7181",2019-10-28,"Laboratory",3509.1677
"7182",2019-10-29,"Laboratory",3565.2747
"7183",2019-10-30,"Laboratory",3463.202
"7184",2019-10-31,"Laboratory",3660.3108
"7185",2019-11-01,"Laboratory",3285.3179
"7186",2019-11-02,"Laboratory",2729.9785
"7187",2019-11-03,"Laboratory",2968.2634
"7188",2019-11-04,"Laboratory",3623.8435
"7189",2019-11-05,"Laboratory",3530.0732
"7190",2019-11-06,"Laboratory",3367.286
"7191",2019-11-07,"Laboratory",3481.986
"7192",2019-11-08,"Laboratory",3439.2432
"7193",2019-11-09,"Laboratory",3656.9133
"7194",2019-11-10,"Laboratory",2866.7185
"7195",2019-11-11,"Laboratory",3431.0527
"7196",2019-11-12,"Laboratory",3626.2112
"7197",2019-11-13,"Laboratory",3553.0889
"7198",2019-11-14,"Laboratory",3691.5525
"7199",2019-11-15,"Laboratory",3499.0195
"7200",2019-11-16,"Laboratory",2956.4116
"7201",2019-11-17,"Laboratory",3186.7095
"7202",2019-11-18,"Laboratory",3708.8335
"7203",2019-11-19,"Laboratory",3942.0405
"7204",2019-11-20,"Laboratory",3843.612
"7205",2019-11-21,"Laboratory",4189.6064
"7206",2019-11-22,"Laboratory",3664.143
"7207",2019-11-23,"Laboratory",3222.5457
"7208",2019-11-24,"Laboratory",3278.1575
"7209",2019-11-25,"Laboratory",4036.2969
"7210",2019-11-26,"Laboratory",3837.2217
"7211",2019-11-27,"Laboratory",3402.7104
"7212",2019-11-28,"Laboratory",2885.45
"7213",2019-11-29,"Laboratory",3015.6096
"7214",2019-11-30,"Laboratory",2937.0166
"7215",2019-12-01,"Laboratory",2932.2178
"7216",2019-12-02,"Laboratory",4004.2964
"7217",2019-12-03,"Laboratory",4369.6123
"7218",2019-12-04,"Laboratory",4373.2607
"7219",2019-12-05,"Laboratory",4455.345
"7220",2019-12-06,"Laboratory",4208.2925
"7221",2019-12-07,"Laboratory",3641.065
"7222",2019-12-08,"Laboratory",3801.5918
"7223",2019-12-09,"Laboratory",4374.4253
"7224",2019-12-10,"Laboratory",3882.164
"7225",2019-12-11,"Laboratory",3791.4915
"7226",2019-12-12,"Laboratory",4417.071
"7227",2019-12-13,"Laboratory",4143.6885
"7228",2019-12-14,"Laboratory",3226.442
"7229",2019-12-15,"Laboratory",2844.886
"7230",2019-12-16,"Laboratory",4380.357
"7231",2019-12-17,"Laboratory",4299.1323
"7232",2019-12-18,"Laboratory",3784.0537
"7233",2019-12-19,"Laboratory",3625.1616
"7234",2019-12-20,"Laboratory",3758.727
"7235",2019-12-21,"Laboratory",3444.645
"7236",2019-12-22,"Laboratory",3533.1743
"7237",2019-12-23,"Laboratory",3728.6304
"7238",2019-12-24,"Laboratory",2968.35
"7239",2019-12-25,"Laboratory",2663.2375
"7240",2019-12-26,"Laboratory",2835.7505
"7241",2019-12-27,"Laboratory",2865.991
"7242",2019-12-28,"Laboratory",2817.6584
"7243",2019-12-29,"Laboratory",3174.8672
"7244",2019-12-30,"Laboratory",2997.677
"7245",2019-12-31,"Laboratory",2933.084
"7246",2020-01-01,"Laboratory",2455.7986
"7247",2020-01-02,"Laboratory",2520.068
"7248",2020-01-03,"Laboratory",2772.5366
"7249",2020-01-04,"Laboratory",2346.5925
"7250",2020-01-05,"Laboratory",2399.4905
"7251",2020-01-06,"Laboratory",3062.6982
"7252",2020-01-07,"Laboratory",3286.7444
"7253",2020-01-08,"Laboratory",2663.8315
"7254",2020-01-09,"Laboratory",3393.9084
"7255",2020-01-10,"Laboratory",3102.69
"7256",2020-01-11,"Laboratory",2366.2424
"7257",2020-01-12,"Laboratory",2449.5427
"7258",2020-01-13,"Laboratory",2979.928
"7259",2020-01-14,"Laboratory",2979.4534
"7260",2020-01-15,"Laboratory",2951.8674
"7261",2016-01-25,"Library",2513.5264
"7262",2016-01-26,"Library",2442.498
"7263",2016-01-27,"Library",2054.5085
"7264",2016-01-28,"Library",1853.9901
"7265",2016-01-29,"Library",1784.5002
"7266",2016-01-30,"Library",949.1688
"7267",2016-01-31,"Library",1035.9943
"7268",2016-02-01,"Library",1720.5544
"7269",2016-02-02,"Library",2054.135
"7270",2016-02-03,"Library",2001.1749
"7271",2016-02-04,"Library",2455.3293
"7272",2016-02-05,"Library",2229.3655
"7273",2016-02-06,"Library",1882.5872
"7274",2016-02-07,"Library",1798.458
"7275",2016-02-08,"Library",2595.2021
"7276",2016-02-09,"Library",2444.7297
"7277",2016-02-10,"Library",2533.142
"7278",2016-02-11,"Library",2470.2378
"7279",2016-02-12,"Library",2212.734
"7280",2016-02-13,"Library",1974.0618
"7281",2016-02-14,"Library",2222.313
"7282",2016-02-15,"Library",2560.6855
"7283",2016-02-16,"Library",2555.8054
"7284",2016-02-17,"Library",2355.9463
"7285",2016-02-18,"Library",2352.2227
"7286",2016-02-19,"Library",2164.1626
"7287",2016-02-20,"Library",1412.7552
"7288",2016-02-21,"Library",1597.6287
"7289",2016-02-22,"Library",2433.339
"7290",2016-02-23,"Library",2428.2737
"7291",2016-02-24,"Library",2376.593
"7292",2016-02-25,"Library",2317.853
"7293",2016-02-26,"Library",1785.0215
"7294",2016-02-27,"Library",1482.7535
"7295",2016-02-28,"Library",1740.7214
"7296",2016-02-29,"Library",2258.691
"7297",2016-03-01,"Library",2354.4573
"7298",2016-03-02,"Library",2531.41
"7299",2016-03-03,"Library",2534.817
"7300",2016-03-04,"Library",1973.7056
"7301",2016-03-05,"Library",1734.0012
"7302",2016-03-06,"Library",1641.4133
"7303",2016-03-07,"Library",2317.8125
"7304",2016-03-08,"Library",2504.044
"7305",2016-03-09,"Library",2155.562
"7306",2016-03-10,"Library",2324.9517
"7307",2016-03-11,"Library",1632.9932
"7308",2016-03-12,"Library",1407.2805
"7309",2016-03-13,"Library",1667.3151
"7310",2016-03-14,"Library",2257.108
"7311",2016-03-15,"Library",2322.745
"7312",2016-03-16,"Library",2153.1885
"7313",2016-03-17,"Library",1996.4158
"7314",2016-03-18,"Library",1682.6471
"7315",2016-03-19,"Library",922.5671
"7316",2016-03-20,"Library",834.56494
"7317",2016-03-21,"Library",1319.2244
"7318",2016-03-22,"Library",1484.7719
"7319",2016-03-23,"Library",1718.5719
"7320",2016-03-24,"Library",1947.0685
"7321",2016-03-25,"Library",785.54895
"7322",2016-03-26,"Library",665.05664
"7323",2016-03-27,"Library",936.0743
"7324",2016-03-28,"Library",1965.3795
"7325",2016-03-29,"Library",1973.3818
"7326",2016-03-30,"Library",2568.6453
"7327",2016-03-31,"Library",2237.5652
"7328",2016-04-01,"Library",1821.5734
"7329",2016-04-02,"Library",1277.6823
"7330",2016-04-03,"Library",1445.8958
"7331",2016-04-04,"Library",1889.9321
"7332",2016-04-05,"Library",2372.4778
"7333",2016-04-06,"Library",2325.1807
"7334",2016-04-07,"Library",2287.1255
"7335",2016-04-08,"Library",1856.6846
"7336",2016-04-09,"Library",1261.46
"7337",2016-04-10,"Library",1414.3563
"7338",2016-04-11,"Library",1802.1941
"7339",2016-04-12,"Library",2115.1567
"7340",2016-04-13,"Library",1967.689
"7341",2016-04-14,"Library",2000.2992
"7342",2016-04-15,"Library",1679.911
"7343",2016-04-16,"Library",1529.6306
"7344",2016-04-17,"Library",1955.7363
"7345",2016-04-18,"Library",3070.8337
"7346",2016-04-19,"Library",2573.8994
"7347",2016-04-20,"Library",2403.9253
"7348",2016-04-21,"Library",2280.784
"7349",2016-04-22,"Library",1827.3762
"7350",2016-04-23,"Library",1523.8807
"7351",2016-04-24,"Library",1855.371
"7352",2016-04-25,"Library",2702.7664
"7353",2016-04-26,"Library",2333.4207
"7354",2016-04-27,"Library",2264.584
"7355",2016-04-28,"Library",2586.1501
"7356",2016-04-29,"Library",1788.9972
"7357",2016-04-30,"Library",1827.0641
"7358",2016-05-01,"Library",1597.9277
"7359",2016-05-02,"Library",2485.3445
"7360",2016-05-03,"Library",2309.5945
"7361",2016-05-04,"Library",1832.4272
"7362",2016-05-05,"Library",2014.4265
"7363",2016-05-06,"Library",2249.7632
"7364",2016-05-07,"Library",1552.3212
"7365",2016-05-08,"Library",1634.4843
"7366",2016-05-09,"Library",2502.282
"7367",2016-05-10,"Library",2452.2212
"7368",2016-05-11,"Library",2411.8381
"7369",2016-05-12,"Library",2226.812
"7370",2016-05-13,"Library",1957.8999
"7371",2016-05-14,"Library",1308.5441
"7372",2016-05-15,"Library",1414.995
"7373",2016-05-16,"Library",2395.5457
"7374",2016-05-17,"Library",2064.9841
"7375",2016-05-18,"Library",2042.4624
"7376",2016-05-19,"Library",1674.3055
"7377",2016-05-20,"Library",1550.3027
"7378",2016-05-21,"Library",714.1875
"7379",2016-05-22,"Library",758.22174
"7380",2016-05-23,"Library",1826.6565
"7381",2016-05-24,"Library",2188.927
"7382",2016-05-25,"Library",2182.712
"7383",2016-05-26,"Library",2294.996
"7384",2016-05-27,"Library",2192.144
"7385",2016-05-28,"Library",689.11285
"7386",2016-05-29,"Library",679.4299
"7387",2016-05-30,"Library",717.3585
"7388",2016-05-31,"Library",2472.3225
"7389",2016-06-01,"Library",1850.8096
"7390",2016-06-02,"Library",1612.7605
"7391",2016-06-03,"Library",1725.7048
"7392",2016-06-04,"Library",801.905
"7393",2016-06-05,"Library",704.1069
"7394",2016-06-06,"Library",1710.2211
"7395",2016-06-07,"Library",1389.65
"7396",2016-06-08,"Library",1598.7874
"7397",2016-06-09,"Library",2057.674
"7398",2016-06-10,"Library",2008.3544
"7399",2016-06-11,"Library",916.4363
"7400",2016-06-12,"Library",902.56775
"7401",2016-06-13,"Library",2175.2917
"7402",2016-06-14,"Library",2250.985
"7403",2016-06-15,"Library",2143.6543
"7404",2016-06-16,"Library",2262.2026
"7405",2016-06-17,"Library",1967.4524
"7406",2016-06-18,"Library",1026.1421
"7407",2016-06-19,"Library",1002.9899
"7408",2016-06-20,"Library",2146.573
"7409",2016-06-21,"Library",1901.2727
"7410",2016-06-22,"Library",2514.9077
"7411",2016-06-23,"Library",2316.4172
"7412",2016-06-24,"Library",1832.4368
"7413",2016-06-25,"Library",1227.3895
"7414",2016-06-26,"Library",954.37305
"7415",2016-06-27,"Library",2187.756
"7416",2016-06-28,"Library",2137.1355
"7417",2016-06-29,"Library",1992.6772
"7418",2016-06-30,"Library",2430.0935
"7419",2016-07-01,"Library",1879.3091
"7420",2016-07-02,"Library",997.59326
"7421",2016-07-03,"Library",899.44556
"7422",2016-07-04,"Library",706.4011
"7423",2016-07-05,"Library",2584.4526
"7424",2016-07-06,"Library",2454.5125
"7425",2016-07-07,"Library",2510.0806
"7426",2016-07-08,"Library",2097.839
"7427",2016-07-09,"Library",950.44666
"7428",2016-07-10,"Library",1347.1333
"7429",2016-07-11,"Library",2694.852
"7430",2016-07-12,"Library",2502.2725
"7431",2016-07-13,"Library",2747.2324
"7432",2016-07-14,"Library",2141.7834
"7433",2016-07-15,"Library",2009.1954
"7434",2016-07-16,"Library",975.0958
"7435",2016-07-17,"Library",1353.3524
"7436",2016-07-18,"Library",2389.5225
"7437",2016-07-19,"Library",2737.633
"7438",2016-07-20,"Library",2994.1885
"7439",2016-07-21,"Library",2983.9707
"7440",2016-07-22,"Library",2839.2983
"7441",2016-07-23,"Library",2006.287
"7442",2016-07-24,"Library",1409.951
"7443",2016-07-25,"Library",2468.7878
"7444",2016-07-26,"Library",2622.2634
"7445",2016-07-27,"Library",2719.0415
"7446",2016-07-28,"Library",2775.9739
"7447",2016-07-29,"Library",2575.5024
"7448",2016-07-30,"Library",1032.1782
"7449",2016-07-31,"Library",1342.1891
"7450",2016-08-01,"Library",2367.1416
"7451",2016-08-02,"Library",2959.4858
"7452",2016-08-03,"Library",2877.8425
"7453",2016-08-04,"Library",2926.0784
"7454",2016-08-05,"Library",2268.0706
"7455",2016-08-06,"Library",1088.4984
"7456",2016-08-07,"Library",1217.0176
"7457",2016-08-08,"Library",2465.4172
"7458",2016-08-09,"Library",2889.2632
"7459",2016-08-10,"Library",2998.3477
"7460",2016-08-11,"Library",3207.6736
"7461",2016-08-12,"Library",2924.8857
"7462",2016-08-13,"Library",1420.3639
"7463",2016-08-14,"Library",1300.6425
"7464",2016-08-15,"Library",2809.7312
"7465",2016-08-16,"Library",2852.9185
"7466",2016-08-17,"Library",2924.467
"7467",2016-08-18,"Library",2978.9524
"7468",2016-08-19,"Library",2922.2415
"7469",2016-08-20,"Library",1377.3832
"7470",2016-08-21,"Library",936.90753
"7471",2016-08-22,"Library",2297.7659
"7472",2016-08-23,"Library",2764.2405
"7473",2016-08-24,"Library",3408.4097
"7474",2016-08-25,"Library",3568.921
"7475",2016-08-26,"Library",2897.85
"7476",2016-08-27,"Library",2779.3489
"7477",2016-08-28,"Library",2291.678
"7478",2016-08-29,"Library",3418.516
"7479",2016-08-30,"Library",3208.9502
"7480",2016-08-31,"Library",3005.1677
"7481",2016-09-01,"Library",2750.505
"7482",2016-09-02,"Library",2377.0872
"7483",2016-09-03,"Library",2111.0361
"7484",2016-09-04,"Library",2119.3743
"7485",2016-09-05,"Library",3361.6191
"7486",2016-09-06,"Library",3773.27
"7487",2016-09-07,"Library",4107.097
"7488",2016-09-08,"Library",3601.7683
"7489",2016-09-09,"Library",3403.221
"7490",2016-09-10,"Library",2396.272
"7491",2016-09-11,"Library",2278.0571
"7492",2016-09-12,"Library",3528.7988
"7493",2016-09-13,"Library",3789.6614
"7494",2016-09-14,"Library",3318.2808
"7495",2016-09-15,"Library",3678.2861
"7496",2016-09-16,"Library",3214.879
"7497",2016-09-17,"Library",2728.6218
"7498",2016-09-18,"Library",2517.071
"7499",2016-09-19,"Library",3832.3662
"7500",2016-09-20,"Library",3441.4888
"7501",2016-09-21,"Library",3688.1638
"7502",2016-09-22,"Library",3524.6853
"7503",2016-09-23,"Library",3084.2805
"7504",2016-09-24,"Library",2306.7837
"7505",2016-09-25,"Library",2088.081
"7506",2016-09-26,"Library",2462.6711
"7507",2016-09-27,"Library",2561.905
"7508",2016-09-28,"Library",2773.2734
"7509",2016-09-29,"Library",2787.3772
"7510",2016-09-30,"Library",2725.177
"7511",2016-10-01,"Library",2341.62
"7512",2016-10-02,"Library",2027.8773
"7513",2016-10-03,"Library",2860.0889
"7514",2016-10-04,"Library",3185.907
"7515",2016-10-05,"Library",3173.6714
"7516",2016-10-06,"Library",3246.124
"7517",2016-10-07,"Library",2051.1663
"7518",2016-10-08,"Library",1729.0669
"7519",2016-10-09,"Library",1897.7899
"7520",2016-10-10,"Library",2885.6982
"7521",2016-10-11,"Library",3028.9111
"7522",2016-10-12,"Library",2717.23
"7523",2016-10-13,"Library",1833.9384
"7524",2016-10-14,"Library",1970.2162
"7525",2016-10-15,"Library",1656.1857
"7526",2016-10-16,"Library",1401.6075
"7527",2016-10-17,"Library",3001.0688
"7528",2016-10-18,"Library",2705.9126
"7529",2016-10-19,"Library",2838.2268
"7530",2016-10-20,"Library",2334.2395
"7531",2016-10-21,"Library",2041.4623
"7532",2016-10-22,"Library",1768.8384
"7533",2016-10-23,"Library",1840.7845
"7534",2016-10-24,"Library",2432.819
"7535",2016-10-25,"Library",2655.8003
"7536",2016-10-26,"Library",2718.7847
"7537",2016-10-27,"Library",2696.5488
"7538",2016-10-28,"Library",2618.746
"7539",2016-10-29,"Library",2131.8542
"7540",2016-10-30,"Library",1940.0732
"7541",2016-10-31,"Library",2837.523
"7542",2016-11-01,"Library",2874.7852
"7543",2016-11-02,"Library",2922.4941
"7544",2016-11-03,"Library",2700.6946
"7545",2016-11-04,"Library",2335.284
"7546",2016-11-05,"Library",1949.2897
"7547",2016-11-06,"Library",2018.3751
"7548",2016-11-07,"Library",2747.0598
"7549",2016-11-08,"Library",2488.1
"7550",2016-11-09,"Library",2468.9119
"7551",2016-11-10,"Library",2634.5518
"7552",2016-11-11,"Library",2022.6073
"7553",2016-11-12,"Library",1648.2346
"7554",2016-11-13,"Library",1792.9751
"7555",2016-11-14,"Library",2501.2935
"7556",2016-11-15,"Library",2551.1
"7557",2016-11-16,"Library",2516.7476
"7558",2016-11-17,"Library",2633.3757
"7559",2016-11-18,"Library",2310.2173
"7560",2016-11-19,"Library",1848.792
"7561",2016-11-20,"Library",1744.242
"7562",2016-11-21,"Library",2433.9954
"7563",2016-11-22,"Library",2127.4956
"7564",2016-11-23,"Library",1811.2151
"7565",2016-11-24,"Library",879.91815
"7566",2016-11-25,"Library",913.9818
"7567",2016-11-26,"Library",913.8534
"7568",2016-11-27,"Library",1398.4441
"7569",2016-11-28,"Library",2607.365
"7570",2016-11-29,"Library",2518.7854
"7571",2016-11-30,"Library",2701.248
"7572",2016-12-01,"Library",2879.3958
"7573",2016-12-02,"Library",2549.4072
"7574",2016-12-03,"Library",2020.0327
"7575",2016-12-04,"Library",2085.6147
"7576",2016-12-05,"Library",2816.7551
"7577",2016-12-06,"Library",2894.628
"7578",2016-12-07,"Library",2910.7886
"7579",2016-12-08,"Library",2979.3337
"7580",2016-12-09,"Library",2672.9277
"7581",2016-12-10,"Library",2391.8662
"7582",2016-12-11,"Library",2490.3723
"7583",2016-12-12,"Library",3108.1323
"7584",2016-12-13,"Library",3072.755
"7585",2016-12-14,"Library",3032.1514
"7586",2016-12-15,"Library",2476.5264
"7587",2016-12-16,"Library",2232.711
"7588",2016-12-17,"Library",1307.1222
"7589",2016-12-18,"Library",1306.9756
"7590",2016-12-19,"Library",2442.909
"7591",2016-12-20,"Library",2444.7607
"7592",2016-12-21,"Library",2418.5872
"7593",2016-12-22,"Library",2579.036
"7594",2016-12-23,"Library",2428.1194
"7595",2016-12-24,"Library",1321.1443
"7596",2016-12-25,"Library",1240.0585
"7597",2016-12-26,"Library",1253.6514
"7598",2016-12-27,"Library",1169.0977
"7599",2016-12-28,"Library",1158.2231
"7600",2016-12-29,"Library",1157.9689
"7601",2016-12-30,"Library",1113.0239
"7602",2016-12-31,"Library",1141.594
"7603",2017-01-01,"Library",1228.6364
"7604",2017-01-02,"Library",2318.928
"7605",2017-01-03,"Library",2777.0217
"7606",2017-01-04,"Library",2760.3115
"7607",2017-01-05,"Library",2782.1086
"7608",2017-01-06,"Library",2350.073
"7609",2017-01-07,"Library",1936.6387
"7610",2017-01-08,"Library",2137.2688
"7611",2017-01-09,"Library",2791.9146
"7612",2017-01-10,"Library",2833.768
"7613",2017-01-11,"Library",3028.474
